:START_ID(Reach),:END_ID(Reach),:Type
170601070301,170601070306,Downstream
170601070302,170601070306,Downstream
170601070303,170601070306,Downstream
170601070304,170601070305,Downstream
170601070305,170601070306,Downstream
170601070306,170601070804,Downstream
170601070401,170601070403,Downstream
170601070402,170601070405,Downstream
170601070403,170601070405,Downstream
170601070404,170601070406,Downstream
170601070405,170601070406,Downstream
170601070406,170601070808,Downstream
170601070501,170601070502,Downstream
170601070502,170601070503,Downstream
170601070503,170601070505,Downstream
170601070504,170601070505,Downstream
170601070505,170601070506,Downstream
170701020703,170701020704,Downstream
170701020901,170701020903,Downstream
170701020902,170701020903,Downstream
170701030101,170701030103,Downstream
170701030102,170701030103,Downstream
170701030103,170701030106,Downstream
170701030104,170701030106,Downstream
170701030105,170701030106,Downstream
170701030106,170701030502,Downstream
170701030201,170701030203,Downstream
170701030202,170701030203,Downstream
170701030203,170701030205,Downstream
170701030204,170701030205,Downstream
170701030205,170701030206,Downstream
170701030407,170701030408,Downstream
170701030408,170701030507,Downstream
170701030501,170701030502,Downstream
170701030502,170701030504,Downstream
170701030503,170701030504,Downstream
170701030504,170701030507,Downstream
170701030505,170701030506,Downstream
170701030506,170701030507,Downstream
170701030507,170701030703,Downstream
170701030601,170701030603,Downstream
170701030602,170701030603,Downstream
170701030603,170701030608,Downstream
170701030604,170701030606,Downstream
170701030605,170701030606,Downstream
170701030606,170701030608,Downstream
170701030607,170701030609,Downstream
170701030608,170701030609,Downstream
170701031305,170701031306,Downstream
170701031306,170701010601,Downstream
170701040101,170701040105,Downstream
170701040102,170701040105,Downstream
170701040103,170701040105,Downstream
170701040104,170701040105,Downstream
170701040105,170701040202,Downstream
170701040201,170701040202,Downstream
170701040202,170701040204,Downstream
170701040203,170701040204,Downstream
170701040204,170701040501,Downstream
170701030609,170701030703,Downstream
170701030701,170701030703,Downstream
170701030702,170701030706,Downstream
170701030703,170701030706,Downstream
170701030704,170701030705,Downstream
170701030705,170701030706,Downstream
170701030706,170701031306,Downstream
170701030801,170701030803,Downstream
170701030802,170701030803,Downstream
170701030803,170701031306,Downstream
170701030901,170701030903,Downstream
170701030902,170701030903,Downstream
170701030903,170701030904,Downstream
170701030904,170701030906,Downstream
170701030905,170701030906,Downstream
170701030906,170701030907,Downstream
170701030907,170701031003,Downstream
170701031001,170701031002,Downstream
170701031002,170701031003,Downstream
170701031003,170701031306,Downstream
170701031101,170701031102,Downstream
170701031102,170701031103,Downstream
170701031103,170701031104,Downstream
170701031104,170701031306,Downstream
170701031201,170701031204,Downstream
170701031202,170701031204,Downstream
170701031203,170701031207,Downstream
170701031204,170701031207,Downstream
170701031205,170701031206,Downstream
170701031206,170701031207,Downstream
170701031207,170701031305,Downstream
170701031301,170701031304,Downstream
170701031302,170701031304,Downstream
170701031303,170701031304,Downstream
170701031304,170701031306,Downstream
170701040301,170701040302,Downstream
170701040302,170701040304,Downstream
170701040303,170701040304,Downstream
170701040304,170701040306,Downstream
170701040305,170701040306,Downstream
170701040306,170701040307,Downstream
170701040307,170701040501,Downstream
170701040401,170701040403,Downstream
170701040402,170701040403,Downstream
170701040403,170701040405,Downstream
170701040404,170701040405,Downstream
170701040405,170701040406,Downstream
170701040406,170701040408,Downstream
170701040407,170701040408,Downstream
170701040408,170701040503,Downstream
170701040501,170701040502,Downstream
170701040502,170701040503,Downstream
170701040503,170701011401,Downstream
170701050101,170701050103,Downstream
170701050102,170701050103,Downstream
170701050201,170701050202,Downstream
170701050202,170701050204,Downstream
170701050203,170701050204,Downstream
170701050204,170701050306,Downstream
170701050301,170701050302,Downstream
170701050302,170701050305,Downstream
170701050303,170701050304,Downstream
170701050304,170701050305,Downstream
170701050305,170701050306,Downstream
170701050306,170701050406,Downstream
170701050402,170701050406,Downstream
170701050403,170701050404,Downstream
170701050404,170701050406,Downstream
170701050405,170701050406,Downstream
170701050502,170701050506,Downstream
170200160501,170200160504,Downstream
170200160503,170200160504,Downstream
170200160504,170200160505,Downstream
170200160505,170200160506,Downstream
170200160506,170200160507,Downstream
170200160507,CLOSED BASIN,Downstream
170200160601,170200160602,Downstream
170200160602,170200160604,Downstream
170200160603,170200160604,Downstream
170200160604,170701010102,Downstream
170701050503,170701050506,Downstream
170701050505,170701050506,Downstream
170701050506,170701050702,Downstream
170701050603,170701050702,Downstream
170701050701,170701050703,Downstream
170701050702,170701050703,Downstream
170701050703,170701051105,Downstream
170701051102,170701051103,Downstream
170701051103,170701051105,Downstream
170701051104,170701051105,Downstream
170701051201,170701051204,Downstream
170702010101,170702010105,Downstream
170702010102,170702010106,Downstream
170702010103,170702010106,Downstream
170702010104,170702010106,Downstream
170702010105,170702010106,Downstream
170702010106,170702010201,Downstream
170702010201,170702010202,Downstream
170702010202,170702010207,Downstream
170702010203,170702010207,Downstream
170702010204,170702010207,Downstream
170702010205,170702010206,Downstream
170702010206,170702010207,Downstream
170702010207,170702010402,Downstream
170702010301,170702010303,Downstream
170702010302,170702010303,Downstream
170702010303,170702010304,Downstream
170702010304,170702010305,Downstream
170702010305,170702010402,Downstream
170702010401,170702010402,Downstream
170702010402,170702010404,Downstream
170702010403,170702010404,Downstream
170702010404,170702010405,Downstream
170702010405,170702011103,Downstream
170702010501,170702010504,Downstream
170501070204,170501070205,Downstream
170501070205,170501070208,Downstream
170501070206,170501070207,Downstream
170501070207,170501070208,Downstream
170501070208,170501070504,Downstream
170501070303,170501070406,Downstream
170501070504,170501070701,Downstream
170501070602,170501070605,Downstream
170501070603,170501070605,Downstream
170501070604,170501070605,Downstream
170501070605,170501070703,Downstream
170501070701,170501070702,Downstream
170501070702,170501070703,Downstream
170501070703,170501070704,Downstream
170501070704,170501070705,Downstream
170501070705,170501100103,Downstream
170501080502,170501080505,Downstream
170501080504,170501080505,Downstream
170501080505,170501080802,Downstream
170501080603,170501080605,Downstream
170501080604,170501080605,Downstream
170501080605,170501080701,Downstream
170501080701,170501080703,Downstream
170501080702,170501080703,Downstream
170501080703,170501080802,Downstream
170501080801,170501080802,Downstream
170501080802,170501080803,Downstream
170501080803,170501080805,Downstream
170501080804,170501080805,Downstream
170300030201,170300030202,Downstream
170300030202,170300030203,Downstream
170300030302,170300030305,Downstream
170300030303,170300030305,Downstream
170300030304,170300030305,Downstream
170300030305,170300030605,Downstream
170300030401,170300030402,Downstream
170300030402,170300030403,Downstream
170300030403,170300030506,Downstream
170300030501,170300030503,Downstream
170300030502,170300030503,Downstream
170300030503,170300030506,Downstream
170300030504,170300030505,Downstream
170300030505,170300030506,Downstream
170300030506,170300031002,Downstream
170300030601,170300030603,Downstream
170300030602,170300030603,Downstream
170300030603,170300030605,Downstream
170300030604,170300030605,Downstream
170300030605,170300030606,Downstream
170300030606,170300030607,Downstream
170300030607,170300031002,Downstream
170300030701,170300030702,Downstream
170300030702,170300030706,Downstream
170300030703,170300030705,Downstream
170300030704,170300030705,Downstream
170300030705,170300030706,Downstream
170300030706,170300030804,Downstream
170501100101,170501100103,Downstream
170501100102,170501100104,Downstream
170501100103,170501100104,Downstream
170501100104,170501100108,Downstream
170501100105,170501100106,Downstream
170501100106,170501100107,Downstream
170501100107,170501100108,Downstream
170501100108,170501100204,Downstream
170501100201,170501100204,Downstream
170501100202,170501100204,Downstream
170501100203,170501100205,Downstream
170501100204,170501100205,Downstream
170501100205,170501100207,Downstream
170501100206,170501100207,Downstream
170501100207,170501100602,Downstream
170501100301,170501100302,Downstream
170501100302,170501100312,Downstream
170501100303,170501100306,Downstream
170501100304,170501100306,Downstream
170501100305,CLOSED BASIN,Downstream
170501100306,CLOSED BASIN,Downstream
170501100307,170501100308,Downstream
170501100308,CLOSED BASIN,Downstream
170501100309,170501100312,Downstream
170501100310,170501100312,Downstream
170501100311,170501100312,Downstream
170501100312,CLOSED BASIN,Downstream
170501100401,170501100406,Downstream
