HUC_ID,name
170601041102,Gordon Creek
170601041103,Partridge Creek-Grande Ronde River
170601041104,Cabin Creek
170601041105,Rysdam Canyon
170601041106,Moses Creek-Grande Ronde River
170601050101,West Fork Wallowa River
170601050102,Upper Prairie Creek
170601050103,Pine Tree Gulch
170601050104,Farmers Ditch
170601050105,Lower Prairie Creek
170601060301,Upper South Fork Wenaha River
170601060303,North Fork Wenaha River
170601060304,Beaver Creek
170601060305,Rock Creek-Wenaha River
170601060307,Butte Creek
170601060308,Cross Canyon-Wenaha River
170601060311,Lower Crooked Creek
170601060701,Hunt Spring-Bear Creek
170601060702,Grouse Creek
170601060703,Squaw Canyon-Grande Ronde River
170601060705,West Bear Creek-Bear Creek
170601060707,Buford Creek
170601060709,Cougar Creek-Grande Ronde River
170601030201,North Fork Asotin Creek
170601030202,Lick Creek
170601030203,South Fork Asotin Creek
170601030204,Charley Creek
170601030205,Kearney Gulch-Asotin Creek
170601030206,Upper George Creek
170601100101,Fields Gulch
170601100102,Lyons Dam-Snake River
170601100103,Skookum Canyon-Snake River
170601100104,Walker Well
170601100105,Walker Canyon
170601100106,Burr Canyon-Snake River
170601100201,Rye Grass Flat
170601100202,Rye Grass Coulee
170601100301,Upper Smith Canyon
170601100302,Middle Smith Canyon
170601100303,Lower Smith Canyon
170601100401,Lake Sacajawea-Snake River
170601100402,Rice Hill
170601100403,Dalton Lake-Snake River
170601100404,Snake River
170701010202,South Fork Juniper Canyon
170701010701,Upper Juniper Canyon
170701010702,Middle Juniper Canyon
170701010703,Lower Juniper Canyon
170701010801,Fourmile Canyon
170701010802,Carty Reservoir-Sixmile Canyon
170701010803,Well Spring Canyon
170701010804,Poverty Ridge-Sixmile Canyon
170701011402,China Ditch
170701011406,Blalock Canyon
170701020101,Upper South Fork Walla Walla River
170701020102,Middle South Fork Walla Walla River
170701020103,Lower South Fork Walla Walla River
170701020104,North Fork Walla Walla River
170701020105,Couse Creek
170701020106,Cash Hollow-Walla Walla River
170701030206,Boston Canyon-Meacham Creek
170701030301,Eagle Creek-Wildhorse Creek
170701030302,Spring Hollow
170701030303,Gerking Creek-Wildhorse Creek
170701030304,Sand Hollow-Wildhorse Creek
170701030305,Greasewood Creek
170701030306,Spring Creek-Wildhorse Creek
170701030401,Johnson Creek
170701030402,Snipe Creek-McKay Creek
170701030403,Wood Hollow-McKay Creek
170701030404,Upper North Fork McKay Creek
170701030405,Lower North Fork McKay Creek
170701030406,Sevenmile Creek-McKay Creek
170601060306,West Fork Butte Creek
170601060309,Upper Crooked Creek
170601060310,First Creek
170601060704,Menatchee Creek
170601060706,Cottonwood Creek
170601070101,Upper Alpowa Creek
170601070102,Stember Creek
170601070103,Pow Wah Kee Gulch
170601070104,Page Creek
170601070301,South Deadman Creek
170601070302,North Deadman Creek
170601070303,Lynn Gulch
170601070304,Upper Meadow Creek
170601070305,Lower Meadow Creek
170601070306,Ping Gulch-Deadman Creek
170601070401,Headwaters Alkali Flat Creek
170601070402,Mud Flat Creek
170601070403,Upper Alkali Flat Creek
170601070404,Rock Spring Gulch
170601070405,Middle Alkali Flat Creek
170601070406,Lower Alkali Flat Creek
170601070501,Headwaters Pataha Creek
170601070502,Bihmaier Gulch-Pataha Creek
170601070503,Benjamin Gulch-Pataha Creek
170601070504,Linville Gulch
170601070505,Chard Gulch-Pataha Creek
170701020703,Birch Creek
170701020901,Upper Pine Creek
170701020902,Little Dry Creek-Dry Creek
170701030101,Thomas Creek
170701030102,South Fork Umatilla River
170701030103,Buck Creek-South Fork Umatilla River
170701030104,North Fork Umatilla River
170701030105,Ryan Creek
170701030106,Bear Creek-Umatilla River
170701030201,Beaver Creek-Meacham Creek
170701030202,East Meacham Creek
170701030203,Butcher Creek-Meacham Creek
170701030204,North Fork Meacham Creek
170701030205,Camp Creek-Meacham Creek
170701030407,Little McKay Creek-McKay Creek
170701030408,McKay Reservoir-McKay Creek
170701030501,Isquulktpe Creek
170701030502,Thorn Hollow-Umatilla River
170701030503,Buckaroo Creek
170701030504,Moonshine Creek-Umatilla River
170701030505,Tutuilla Creek
170701030506,Patawa Creek
170701030507,Cottonwood Creek-Umatilla River
170701030601,Pearson Creek
170701030602,Upper East Birch Creek
170701030603,Lower East Birch Creek
170701030604,Bear Creek
170701030605,Jack Canyon
170701030606,West Birch Creek
170701030607,George Canyon
170701030608,Stewart Creek-Birch Creek
170701031305,Hermiston Ditch
170701031306,Umatilla River
170701040101,Headwaters Willow Creek
170701040102,Skinners Fork
170701040103,Balm Fork
170701040104,Hinton Creek
170701040105,Shobe Creek-Willow Creek
170701040201,Blackhorse Canyon
170701040202,Sourdough Creek-Willow Creek
170701040203,Clarks Canyon
170701040204,McMillian Canyon-Willow Creek
170701030609,Town of McBee-Birch Creek
170701030701,Coombs Canyon
170701030702,Speare Canyon
170701030703,Mud Spring Canyon-Umatilla River
170701030704,Upper Alkali Canyon
170701030705,Lower Alkali Canyon
170701030706,Furnish Ditch-Umatilla River
170701030801,170701030801
170701030802,Upper Stage Gulch
170701030803,Lower Stage Gulch
170701030901,Johnson Creek-Butter Creek
170701030902,East Fork Butter Creek
170701030903,Spring Hollow-Butter Creek
170701030904,Hog Hollow-Butter Creek
170701030905,Matlock Canyon
170701030906,Slusher Canyon-Butter Creek
170701030907,Ayers Canyon-Butter Creek
170701031001,Upper Little Butter Creek
170701031002,Lower Little Butter Creek
170701031003,Mule Hollow-Butter Creek
170701031101,Upper Sand Hollow
170701031102,Middle Sand Hollow
170701031103,Lower Sand Hollow
170701031104,Fourmile Canyon
170701031201,North Fork Cold Springs Canyon
170701031202,Middle Fork Cold Springs Canyon
170701031203,South Fork Cold Springs Canyon
170701031204,McCall Canyon-Cold Springs Canyon
170701031205,Upper Despain Gulch
170701031206,Lower Despain Gulch
170701031207,Cold Springs Reservoir-Cold Springs Canyon
170701031301,Upper Spikes Gulch
170701031302,Service Canyon
170701031303,170701031303
170701031304,Lower Spikes Gulch
170701040301,Wilson Creek-Rhea Creek
170701040302,Thorn Creek-Rhea Creek
170701040303,Balm Canyon
170701040304,Spring Hollow Creek-Rhea Creek
170701040305,McKinney Creek
170701040306,Keck Canyon-Rhea Creek
170701040307,Brenner Canyon-Rhea Creek
170701040401,Huston Canyon-Eightmile Canyon
170701040402,Lundell Canyon
170701040403,Youngs Canyon-Eightmile Canyon
170701040404,Jordan Canyon
170701040405,Jordan Canyon-Eightmile Canyon
170701040406,Cow Canyon-Eightmile Canyon
170701040407,Fourmile Canyon
170701040408,Horn Butte-Eightmile Canyon
170701040501,Ely Canyon-Willow Creek
170701040502,Schoolhouse Canyon-Willow Creek
170701040503,Willow Creek
170701050101,Spanish Hollow
170701050102,Frank Fulton Canyon
170701050201,Upper Eightmile Creek
170701050202,Middle Eightmile Creek
170701050203,Fivemile Creek
170701050204,Lower Eightmile Creek
170701050301,Headwaters Fifteenmile Creek
170701050302,Upper Fifteenmile Creek
170701050303,Upper Dry Creek
170701050304,Lower Dry Creek
170701050305,Middle Fifteenmile Creek
170701050306,Lower Fifteenmile Creek
170701050402,Threemile Creek
170701050403,North Fork Mill Creek-South Fork Mill Creek
170701050404,Mill Creek
170701050405,Chenoweth Creek
170701050502,Middle East Fork Hood River
170200160501,Hatton Coulee
170200160503,Michigan Prairie
170200160504,Lower Providence Coulee
170200160505,Upper Esquatzel Coulee
170200160506,Middle Esquatzel Coulee
170200160507,Lower Esquatzel Coulee
170200160601,Parsons Canyon-Columbia River
170200160602,City of Richland-Columbia River
170200160603,Zintel Canyon
170200160604,City of Kennewick-Columbia River
170701050503,Dog River
170701050505,Lower Middle Fork Hood River
170701050506,Lower East Fork Hood River
170701050603,Lower West Fork Hood River
170701050701,Neal Creek
170701050702,Odell Creek-Hood River
170701050703,Indian Creek-Hood River
170701051102,Upper Mosier Creek
170701051103,Lower Mosier Creek
170701051104,Rock Creek
170701051201,Herman Creek
170702010101,Lonesome Creek
170702010102,Headwaters South Fork John Day River
170702010103,Corral Creek
170702010104,Utley Creek
170702010105,Lewis Creek
170702010106,Venator Creek-South Fork John Day River
170702010201,Rosebud Creek-South Fork John Day River
170702010202,Morgan Creek-South Fork John Day River
170702010203,Pine Creek
170702010204,Sunflower Creek
170702010205,Upper Deer Creek
170702010206,Lower Deer Creek
170702010207,Indian Creek-South Fork John Day River
170702010301,Headwaters Murderers Creek
170702010302,South Fork Murderers Creek
170702010303,Upper Murderers Creek
170702010304,Middle Murderers Creek
170702010305,Lower Murderers Creek
170702010401,Wind Creek
170702010402,Corner Creek-South Fork John Day River
170702010403,Black Canyon Creek
170702010404,Jackass Creek-South Fork John Day River
170702010405,Smoky Creek-South Fork John Day River
170702010501,Headwaters John Day River
170501070204,Lower Pole Creek
170501070205,Middle Antelope Creek
170501070206,Upper Little Antelope Creek
170501070207,Lower Little Antelope Creek
170501070208,Lower Antelope Creek
170501070303,Lower Middle Fork Owyhee River
170501070504,Warm Springs Canyon-Owyhee River
170501070602,Mud Flat Creek
170501070603,Willow Creek
170501070604,Spring Creek
170501070605,Lower Soldier Creek
170501070701,Whitehorse Creek-Owyhee River
170501070702,Skull Creek-Owyhee River
170501070703,Sand Hollow-Owyhee River
170501070704,China Gulch-Owyhee River
170501070705,Rome Cliffs-Owyhee River
170501080502,Sheep Spring Creek
170501080504,Jack Creek
170501080505,Downey Creek-Jordan Creek
170501080603,Spring Branch
170501080604,Mahogany Creek
170501080605,Downey Canyon-Cow Creek
170501080701,Cove Creek-Cow Creek
170501080702,Jordan Craters-Frontal Lower Cow Lake
170501080703,Cow Creek
170501080801,Rock Creek
170501080802,Dixons Rock Reservoir-Jordan Creek
170501080803,Merrill Springs-Jordan Creek
170501080804,Dry Creek
170300030201,Firewater Canyon
170300030202,Moxee Valley
170300030302,Upper Simcoe Creek
170300030303,Agency Creek
170300030304,Latum Creek
170300030305,Lower Simcoe Creek
170300030401,Town of Harrah-Marion Drain
170300030402,Town of Ashue-Marion Drain
170300030403,Wanity Slough-Marion Drain
170300030501,Wapato Dam-Yakima River
170300030502,Racehorse Canyon
170300030503,Town of Zillah-Yakima River
170300030504,Deep Canyon
170300030505,City of Granger
170300030506,City of Toppenish-Yakima River
170300030601,North Fork Toppenish Creek
170300030602,Headwaters Toppenish Creek
170300030603,Olney Creek-Toppenish Creek
170300030604,Mud Lake Drain
170300030605,Mill Creek-Toppenish Creek
170300030606,Mud Lake-Toppenish Creek
170300030607,Snake Creek-Toppenish Creek
170300030701,Headwaters Satus Creek
170300030702,Bull Creek-Satus Creek
170300030703,Bergie Springs-Spring Creek
170300030704,Upper Logy Creek
170300030705,Lower Logy Creek
170300030706,Lizzy Canyon-Satus Creek
170501100101,Iron Mountain
170501100102,Saddle Butte Lava Fields
170501100103,Owyhee Canyon-Owyhee River
170501100104,Granite Creek-Owyhee River
170501100105,Upper Ryegrass Creek
170501100106,Middle Ryegrass Creek
170501100107,Lower Ryegrass Creek
170501100108,White Rock Creek-Owyhee River
170501100201,Bogus Creek
170501100202,Bull Creek
170501100203,Jackson Creek
170501100204,Mud Creek-Owyhee River
170501100205,Juniper Canyon-Owyhee River
170501100206,Red Butte Canyon
170501100207,Birch Creek-Owyhee River
170501100301,Upper Crowley Creek
170501100302,Lower Crowley Creek
170501100303,Sutton Creek
170501100304,Turnbull Well
170501100305,Duck Creek
170501100306,Turnbull Lakebed
170501100307,Mustang Butte-Frontal Piute Lakebed
170501100308,Piute Lakebed
170501100309,Mud Lake
170501100310,Burnt Flat Creek
170501100311,Road Canyon
170501100312,Tex Martin Lake
170501100401,Headwaters Dry Creek
170501100402,Skull Creek
170300030801,North Fork Dry Creek
170300030802,Seattle Creek-Dry Creek
170300030803,Oak Spring-Dry Creek
170300030804,Poisel Butte-Satus Creek
170300030805,Upper Mule Dry Creek
170300030806,Lower Mule Dry Creek
170300030807,Outlet Satus Creek
170300030901,Sulphur Creek
170300030902,Washout
170300030903,City of Sunnyside
170300030904,Black Canyon
170300030905,Oleys Lake
170300030906,Sulphur Creek Wasteway
170300031001,Foster Drain
170300031002,Coulee Drain-Yakima River
170300031003,Horseshoe Lake-Yakima River
170300031004,Byron Ponds-Yakima River
170300031005,Spring Creek
170300031006,Snipes Creek
170300031007,City of Prosser-Yakima River
170300031101,Headwaters Cold Creek
170300031102,Headwaters Dry Creek
170300031103,Upper Dry Creek
170300031104,Middle Dry Creek
170300031105,Lower Dry Creek
170300031106,Upper Cold Creek
170300031107,Middle Cold Creek
170300031108,Lower Cold Creek
170300031109,Outlet Cold Creek
170300031201,Corral Creek
170300031202,Badlands Lakes-Yakima River
170300031203,Webber Canyon-Yakima River
170300031204,Coyote Canyon
170300031205,Yakima River
170200160108,Coyote Rapids-Columbia River
170200160202,Wahluke Branch Ten Wasteway
170200160203,Wahluke Branch Ten-A Wasteway
170200160204,White Bluffs-Columbia River
170200160205,Gable Butte
170200160206,Savage Island-Columbia River
170200160304,Paradise Flats
170200160305,Eagle Lakes
170200160306,Worth Lake
170200160401,Staley Coulee
170200160402,Collier Coulee
170200160403,Town of McAdam-Washtucna Coulee
170200160404,Rainbow Spring-Washtucna Coulee
170200160405,Lake Kahlotus-Washtucna Coulee
170200160406,Upper Sand Hills Coulee
170200160407,Lower Sand Hills Coulee
170200160408,Rattlesnake Canyon-Washtucna Coulee
170200160409,Hardesty Coulee-Washtucna Coulee
170200160410,Old Maid Coulee
170501140204,Tenmile Creek
170501140205,Fifteen Mile Creek
170501140303,Jackass Gulch-Willow Creek
170501140405,South Slough-Boise River
170501140407,Mason Creek
170501140408,West Hartley Gulch
170501140409,East Hartley Gulch
170501140410,Mill Slough-Boise River
170703070402,Sagebrush Creek
170703070403,Lower Mud Springs Creek
170703070501,Tenmile Creek
170703070502,Trout Creek
170701010201,Spring Gulch-Lake Wallula
170701010203,North Fork Juniper Canyon-Juniper Canyon
170701010204,Spaw Canyon-Lake Wallula
170701010206,Cold Springs Wash-Lake Wallula
170701010207,McNary Dam-Lake Wallula
170701010601,Lake Umatilla
170701010602,Paterson Slough-Lake Umatilla
170701010603,McCormach Slough-Lake Umatilla
170701010904,Whitcomb Island-Lake Umatilla
170701010905,Crow Butte-Lake Umatilla
170701011401,Threemile Canyon-Lake Umatilla
170701011403,Hurlburt Flats-Lake Umatilla
170701011405,Old Lady Canyon-Lake Umatilla
170701011407,Philippi Canyon-Lake Umatilla
170701011408,John Day Dam-Lake Umatilla
170701020201,Upper Mill Creek
170701020202,Middle Mill Creek
170701020203,Blue Creek
170701020701,Russell Creek
170701020702,Cottonwood Creek
170701020704,Garrison Creek-Walla Walla River
170701020903,Lower Pine Creek
170701021102,Mud Creek-Walla Walla River
170701021103,Gardena Creek-Walla Walla River
