FID_Tribal,HUC12
6,170602031107
6,170602031201
6,170602031202
6,170602031203
6,170602031204
6,170602031301
6,170602040804
6,170602040805
6,170602040807
6,170602040808
6,170602040809
6,170102050101
6,170102050102
6,170102050103
6,170102050104
6,170102050108
12,170101040501
12,170101040502
12,170101040601
12,170102131201
12,170102131202
12,170102131204
12,170102131308
12,170102131310
12,170102140101
12,170102140102
12,170102140103
12,170102140105
12,170102140106
12,170102140201
12,170102140202
12,170102140203
12,170102140204
12,170102140205
12,170102140206
12,170102140301
12,170102140302
12,170102140303
12,170102140304
12,170102140305
12,170102140401
12,170102140403
12,170102140404
12,170102150107
12,170102150301
12,170102150302
12,170102150304
12,170102150305
12,170102150307
12,170102150501
12,170102150502
12,170102150703
12,170103010101
12,170103010102
12,170103010103
12,170103010104
12,170103010202
12,170103010203
12,170103010204
12,170103010301
12,170103010302
12,170103010401
12,170103010601
12,170103010602
12,170103030302
12,170103030405
12,170103030406
12,170102131001
12,170102131002
12,170102131004
12,170102131006
12,170103050101
12,170103050102
12,170103050301
12,170102131302
12,170102131304
12,170102131203
12,170102131305
12,170102131307
12,170102131309
13,170101040602
4,170601010208
45,170601010208
4,170601010302
45,170601010302
4,170601010305
45,170601010305
4,170601010306
45,170601010306
4,170601010202
45,170601010202
4,170601010303
45,170601010303
4,170601020206
45,170601020206
4,170601020306
45,170601020306
4,170601020501
45,170601020501
4,170601020503
45,170601020503
4,170601020504
45,170601020504
4,170601020505
45,170601020505
4,170601020506
45,170601020506
4,170601020507
45,170601020507
4,170601020508
45,170601020508
4,170601020509
45,170601020509
4,170601020510
45,170601020510
4,170601030101
45,170601030101
12,170101011301
13,170101011301
12,170101011601
13,170101011601
12,170101011602
13,170101011602
12,170101020107
13,170101020107
12,170101020108
13,170101020108
12,170101020201
13,170101020201
12,170101020202
13,170101020202
12,170101020401
13,170101020401
12,170101020402
13,170101020402
12,170102130401
13,170102130401
12,170102130402
13,170102130402
12,170102130403
13,170102130403
12,170102130404
13,170102130404
12,170102130405
13,170102130405
12,170102130406
13,170102130406
12,170102130407
13,170102130407
12,170102130514
13,170102130514
12,170102130601
13,170102130601
12,170102131204
13,170102131204
12,170102131308
13,170102131308
12,170102131310
13,170102131310
12,170102130602
13,170102130602
12,170102130603
13,170102130603
12,170102130604
13,170102130604
12,170102130605
13,170102130605
12,170102130606
13,170102130606
12,170102130607
13,170102130607
12,170102130701
13,170102130701
12,170102130702
13,170102130702
12,170102130703
13,170102130703
12,170102130704
13,170102130704
12,170102130801
13,170102130801
12,170103010103
13,170103010103
12,170103010104
13,170103010104
12,170103010502
13,170103010502
12,170103020101
13,170103020101
12,170103020102
13,170103020102
12,170102040701
13,170102040701
12,170102040702
13,170102040702
12,170102130802
13,170102130802
12,170102130803
13,170102130803
12,170102130901
13,170102130901
12,170102130902
13,170102130902
12,170102130903
13,170102130903
12,170102130904
13,170102130904
12,170102130905
13,170102130905
12,170102131001
13,170102131001
12,170102131002
13,170102131002
12,170102131003
13,170102131003
12,170102131004
13,170102131004
12,170102131005
13,170102131005
12,170102131006
13,170102131006
12,170102131101
13,170102131101
12,170102131102
13,170102131102
12,170102131103
13,170102131103
12,170102131104
13,170102131104
12,170102131301
13,170102131301
12,170102131302
13,170102131302
12,170102131303
13,170102131303
12,170102131304
13,170102131304
12,170102131203
13,170102131203
12,170102131305
13,170102131305
12,170102131306
13,170102131306
12,170102131307
13,170102131307
12,170102131309
13,170102131309
